id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1440356067372769288,1440317030733795341,2021-09-21 16:43:41 UTC,2021-09-21,16:43:41,+0000,1241991147217506305,izuru_a_yg,朝霧いづる🌌🌅ﾕﾒﾉｸﾞﾗﾌｨｱ,,@Sugaru_J_YG [E］(かっこいー)！  (朝霧はハグプリ貢ぎオタクです、キラプリはコラボカフェとフェイクスイーツで死にました。ルパパトもエグゼも名作すぎてｼｬﾓｰﾝｻｹｷｽﾀﾝﾁﾝ),ja,[],[],[],0,0,1,[],[],https://twitter.com/izuru_A_YG/status/1440356067372769288,False,,0,,,,,,,,"[{'screen_name': 'Sugaru_J_YG', 'name': '似我蜂すがる', 'id': '1429362843237847043'}]",,,,
1440345183745286156,1440345183745286156,2021-09-21 16:00:26 UTC,2021-09-21,16:00:26,+0000,2951798808,__unknown_style,紫翠＊休止中,,★委託先★  名古屋＊abc500en様(abc500en)  レジン、フェイクスイーツ作品を置いています。 実物を手に取って見て頂ければと思います！,ja,[],[],[],0,0,0,[],[],https://twitter.com/__unknown_style/status/1440345183745286156,False,,0,,,,,,,,[],,,,
1440343473282973706,1440330369849454599,2021-09-21 15:53:38 UTC,2021-09-21,15:53:38,+0000,1014224587855310848,kinaccino,𝕂𝕀ℕ𝔸,,@nct_obitsu11 フェイクスイーツも素敵！またタロセンイルに新作お待ちしてます🥰   #ソンタロデビュー1周年お祝いケーキ  #성타로  #SUNGTARO,ja,[],[],[],1,0,1,"['ソンタロデビュー1周年お祝いケーキ', '성타로', 'sungtaro']",[],https://twitter.com/kinaccino/status/1440343473282973706,False,,0,,,,,,,,"[{'screen_name': 'nct_obitsu11', 'name': '殿は将太郎', 'id': '1359722026613710856'}]",,,,
1440340761858379784,1440244660165754885,2021-09-21 15:42:52 UTC,2021-09-21,15:42:52,+0000,1247811123015028738,shiohatsumeet,82（はつ）,,@ginnosuke65 なるほど！！フェイクスイーツ作ったのすごいよ！！小道具まで手を抜かないところとても素敵です！！,ja,[],[],[],1,0,0,[],[],https://twitter.com/shiohatsumeet/status/1440340761858379784,False,,0,,,,,,,,"[{'screen_name': 'ginnosuke65', 'name': 'ぎんのすけ', 'id': '134646836'}]",,,,
1440337959375360001,1440337959375360001,2021-09-21 15:31:44 UTC,2021-09-21,15:31:44,+0000,1087586453234667520,chocoyamint,みんと@ 𝕄𝕚𝕟𝕥 ℂ𝕒𝕟𝕕𝕪🍬フェイクスイーツ,,Skyの試練やっとクリア出来た〜疲れた…ぼっちつら笑,ja,[],[],[],0,0,0,[],[],https://twitter.com/chocoyamint/status/1440337959375360001,False,,0,,,,,,,,[],,,,
1440337684841439236,1440330181277671433,2021-09-21 15:30:38 UTC,2021-09-21,15:30:38,+0000,1359722026613710856,nct_obitsu11,殿は将太郎,,@taro_chan01 今回、フェイクスイーツってやつに初チャレンジしました😊これ3回作り直したケーキなんですよwww  #ソンタロデビュー1周年お祝いケーキ #성타로  #SUNGTARO,ja,[],[],[],1,0,1,"['ソンタロデビュー1周年お祝いケーキ', '성타로', 'sungtaro']",[],https://twitter.com/nct_obitsu11/status/1440337684841439236,False,,0,,,,,,,,"[{'screen_name': 'taro_chan01', 'name': 'きのこ(焼鳥味)', 'id': '1375443332105609226'}]",,,,
1440325931378167817,1440325931378167817,2021-09-21 14:43:56 UTC,2021-09-21,14:43:56,+0000,2175160208,fakesweets_bot,フェイクスイーツ&フードBOT【復活&固定check】,,不思議の国のアリスに登場しているキノコたちをイメージしました。 お部屋をメルフェンチックな空間にしてくれる、不思議キノコ。  https://t.co/rVy7tIl5Jt … 素材:軽量粘土  https://t.co/mxXGgs0oEv,ja,[],['http://tetote-market.jp/creator/siro/ga2160941528/'],['https://pbs.twimg.com/media/Bixl9RlCcAE2CBl.jpg'],0,0,0,[],[],https://twitter.com/fakesweets_bot/status/1440325931378167817,False,,1,https://pbs.twimg.com/media/Bixl9RlCcAE2CBl.jpg,,,,,,,[],,,,
1440320630096752643,1440320630096752643,2021-09-21 14:22:52 UTC,2021-09-21,14:22:52,+0000,720052364,ariceroze,ハルポメラ,,かわいいひつじさんはいらんかね〜❓　#ハンドメイドすきな人と繋がりたい #スイーツデコ　#フェイクスイーツ　#ハンドメイド売りたい買いたい #minneで販売中  ひつじのカップケーキ🐑 #minne  https://t.co/O4Y9rnmZwZ,ja,[],['https://minne.com/items/29540113'],[],0,0,0,"['ハンドメイドすきな人と繋がりたい', 'スイーツデコ', 'フェイクスイーツ', 'ハンドメイド売りたい買いたい', 'minneで販売中', 'minne']",[],https://twitter.com/ariceroze/status/1440320630096752643,False,,0,,,,,,,,[],,,,
1440318191645839370,1440318191645839370,2021-09-21 14:13:11 UTC,2021-09-21,14:13:11,+0000,119376286,tatuki_m,竜樹,,懐かしいグッズその2〜！！！ 柴君！！！！！！！！！！！！！！！！ これほんっっっっと可愛くて😭😭お譲りいただいた日のことちゃんと覚えてる🥰焼きそばはフェイクスイーツの天才のフォロワさんの作品です…マジでお上手🥰🥰  https://t.co/0ifgmwaA36,ja,[],[],['https://pbs.twimg.com/media/E_0JwTzVQAENOsC.jpg'],0,0,2,[],[],https://twitter.com/tatuki_m/status/1440318191645839370,False,,1,https://pbs.twimg.com/media/E_0JwTzVQAENOsC.jpg,,,,,,,[],,,,
1440314097271115787,1440314097271115787,2021-09-21 13:56:55 UTC,2021-09-21,13:56:55,+0000,732540530,sakura125xxx,【桜空-sakura-】,,チュッパチャプスもどき作りました。  #レジン #フェイクスイーツ  https://t.co/GWMFlXfG27,ja,[],[],['https://pbs.twimg.com/media/E_0GCXxVcAE_Mef.jpg'],0,1,2,"['レジン', 'フェイクスイーツ']",[],https://twitter.com/sakura125xxx/status/1440314097271115787,False,,1,https://pbs.twimg.com/media/E_0GCXxVcAE_Mef.jpg,,,,,,,[],,,,
